autID,nume,prenume
12706,Bentzon,Th.
12707,Rau,Charles
12708,Hoover,Cynthia A. (Cynthia Adams)
12709,Woodbury,Walter E.
12710,Hug,Lina
12711,Wolff,Henry W. (Henry William)
12712,Endrődi,Sándor
12713,Bloss,C. A. (Celestia Angenette)
12714,Muratori,Lodovico Antonio
12715,Bowker,James
12716,Sears,Roebuck and Company
12717,Watson,Nowell Lake
12718,Alberdingk Thijm,J. A. (Josephus Albertus)
12719,Herbert,Hilary A. (Hilary Abner)
12720,Hazen,Edward
12721,Pollard,Percival
12722,Ellis,George
12723,Richardson,Joseph
12724,Laurence,French
12725,Tickell,Richard
12726,Watson,Robert A. (Robert Alexander)
12727,Chipman,William P. (William Pendleton)
12728,Cooley,Arnold James
12729,Tuson,Richard Vine
12730,Ledderhose,Karl Friedrich
12731,Amsterdam,Willem van
12732,Hawley,W. A. (Walter Augustus)
12733,Heeren,A. H. L. (Arnold Hermann Ludwig)
12734,Dresser,Christopher
12735,Guyer,Michael F. (Michael Frederic)
12736,Doe,Consolation Club
12737,O'Connor,Daniel
12738,Francis,Francis
12739,Watson,Herbert
12740,Urquhart,Lewis K.
12741,Goedel,Gustav
12742,Floericke,Kurt
12743,Tweedale,Violet
12744,Hadow,W. H. (William Henry)
12745,Sauzade,John S.
12746,Hoyer,Mary
12747,Gsell,Paul
12748,Benton,Frank
12749,Brigham,William Tufts
12750,Guiney,Louise Imogen
12751,Hulme,T. E. (Thomas Ernest)
12752,Rainy,Robert
12753,Shearer,Herbert A.
12754,Sherman,Francis
12755,Warner,Frank A.
12756,Platt,Rutherford Hayes
12757,Southey,Robert
12758,Frazar,Douglas
12759,Brine,Mary D. (Mary Dow)
12760,Morgan,Godfrey Charles
12761,Rosen,Erwin
12762,Bernard,Charles de
12763,Belknap,Helen Olive
12764,Brooks,Sarah Warner
12765,Doe,E.P. Dutton (Firm)
12766,Farran,Okeden & Welsh
12767,Ayres,S. G. (Samuel Gardiner)
12768,Meige,Henry
12769,Feindel,E. (Eugène)
12770,Hamilton,Schuyler
12771,Wegelin,Oscar
12772,Gerry,Margarita Spalding
12773,Tanner,Thomas Hawkes
12774,Tyack,Geo. S. (George Smith)
12775,French,Harry W. (Harry Willard)
12776,Burton,Henry
12777,McDonald,W. (William)
12778,Stevenson,Edward Luther
12779,Doe,E.I. du Pont de Nemours & Company
12780,Lajpat Rai,Lala
12781,Cook,Emily Constance Baird
12782,Saint-Victor,J. B. de (Jacques-Benjamin)
12783,Blumenthal,Daniel
12784,Chapuis,Félix
12785,Beddard,Frank E. (Frank Evers)
12786,Saurusaitis,Peter
12787,Doe,Courtois-Gérard
12788,Croal,Thomas Allan
12789,Maxim,Hudson
12790,Kenrick,John
12791,Clark,Gordon
12792,Layard,Austen Henry
12793,Devereux,Blanche
12794,Calman,W. T. (William Thomas)
12795,Castle,Henry A. (Henry Anson)
12796,Cox,Samuel
12797,García Cubas,Antonio
12798,Sánchez de Aguilar,Pedro
12799,Hernández,Francisco
12800,Mendez,Santiago
12801,Bely,Andrey
12802,Palmer,Frederick Danby
12803,Marbourg,Dolores
12804,Ford,Ernest
12805,Knight,Helen C. (Helen Cross)
12806,Gilpin,William
12807,Espinosa,Ramón J.
12808,Cole,Sophie
12809,Hardwick,Charles
12810,Bridge,Frederick
12811,Corkran,Alice
12812,Binns,Henry Bryan
12813,Konody,Paul G. (Paul George)
12814,Herbert,Sir
12815,Pedro de,active 16th century
12816,of Washington,D.C.
12817,Capefigue,M. (Jean Baptiste Honoré Raymond)
12818,Doe,Iowa Press and Authors' Club
12819,Dietzgen,Joseph
12820,Doe,Boone and Crockett Club
12821,Paterson,James
12822,Patton,Carl S. (Carl Safford)
12823,Newbigging,Thomas
12824,Hunter,George W. (George William)
12825,Gallizier,Nathan
12826,Browne,Abdullah
12827,Clark,Barrett H. (Barrett Harper)
12828,Cambron,James W.
12829,Hulse,David C.
12830,Audubon,John James
12831,Scotus,Johannes
12832,Beale,Sophia
12833,Passos,A. A. Soares de (Antonio Augusto Soares)
12834,Wood,Clement
12835,Russell,A. P. (Addison Peale)
12836,Kochmer,Jonathan
12837,Teasdale,Sara
12838,Lionel Walter Rothschild,Baron
12839,Ellis,Beth
12840,Berthold,Victor Maximilian
12841,Pyke,William T. (William Thomas)
12842,Wallace,Ellen
12843,Carter,Harry
12844,White,Samuel Alexander
12845,Henshall,James A. (James Alexander)
12846,Pike,Warburton
12847,Mills,Charles
12848,Doe,Carlton Studio
12849,Turbayne,A. A. (Albert Angus)
12850,Wormser,G. Ranger (Gwendolyn Ranger)
12851,Spink,Henry
12852,Timbs,John
12853,Hale,Susan
12854,Fairchild,Marian
12855,Fairchild,David
12856,Daughters of the American Revolution. Pittsburgh Chapter (Pittsburgh,Pa.)
12857,Striker,Fran
12858,Malonyay,Dezső
12859,Smith,C. E.
12860,Fithian,Philip Vickers
12861,Tyler,William N. (William Nelson)
12862,Van Slyke,D. O. (David Oyer)
12863,Bechstein,Johann Matthäus
12864,Edward Tyas,Sir
12865,Johnson,William Hallock
12866,Hirst,W. A. (William Alfred)
12867,Hemstreet,Marie Mumford Meinell
12868,Wolff,John U.
12869,John Campbell,Baron
12870,Le Roux,Hugues
12871,Ballard,Robert
12872,Thomas,of Guernsey
12873,Berthollet,Claude-Louis
12874,Velloso,José Mariano da Conceição
12875,Thiéry de Menonville,Nicolas-Joseph
12876,Öhrvall,Hjalmar
12877,Quinet,Edgar
12878,Bent,Arthur Cleveland
12879,Quincy,John
12880,Hodges,Nathaniel
12881,Holland,W. J. (William Jacob)
12882,Krutzsch,Philip H. (Philip Henry)
12883,Phillips,Carleton J.
12884,Farquhar,Franklin Smith
12885,Doe,Religious Tract Society (Great Britain)
12886,Bidwell,Shelford
12887,Etten,Gerard Van
12888,Higgs,Mary
12889,Ruffner,William Henry
12890,Schefer,Leopold
12891,Vrokines,Laurentios S.
12892,Pollock,Channing
12893,Holdsworth,Mary
12894,Limburg Brouwer,P. A. S. van (Petrus Abraham Samuel)
12895,Elfer,William André
12896,Panache,Madame
12897,Mayer,J. E.
12898,Vámbéry,Ármin
12899,Werfel,Franz
13831,Finberg,A. J. (Alexander Joseph)
13832,Emerton,James Henry
13833,Pascoli,Giovanni
13834,Curl,Mervin James
13835,Dale,Horace C.
13836,Hutchinson,H. N.
13837,Doe,Gondart D'Aucourt.
13838,Little,Andrew G.
13839,Burgoyne,Arthur G.
13840,Johnson,R. Byron (Richard Byron)
13841,Kirkham,Stanton Davis
13842,Pattee,Fred Lewis
13843,Ball,C J
13844,Lardner,Dionysius
13845,Merry,William L. (William Lawrence)
13846,Williams,J. (John)
13847,Hastings,Thomas
13848,Fulbright,H. W.
13849,Council,National Research
13850,Gasquet,Abbot
13851,Bourke,John G.
13852,Mose,Buckskin
13853,Ingelo,Nathaniel
13854,Mackenzie,Sir George
13855,Boyle,Roger
13856,Lovell,Robert
13857,Hervey,Thomas K.
13858,McIlhenny,Loyce
13859,Wasielewski,Wilhelm Joseph von
13860,Friendship Club (Madison,Wisconsin)
13861,Ruiz Contreras,Luis
13862,Prüfer,Johannes
13863,Treganza,A. E.
13864,Bierman,A.
13865,Elson,Henry W. (Henry William)
13866,Curtis,T. D.
13867,Hubbard,Mina
13868,Paget,Stephen
13869,Dixie,Lady Florence
13870,Azeglio,Massimo d'
13871,Freund,Jacob
13872,Irby,Augustus Henry
13873,Newmark,Harris
13874,Webb,Wilfred Mark
13875,Hunter,William C.
13876,Creighton,Charles
13877,Norton,Carol
13878,Kirkland,Winifred
13879,Smyth,Clifford
13880,Labra,Rafael María de
13881,Rusling,James Fowler
13882,McNeal,Edgar Holmes
13883,Thatcher,Oliver J.
13884,Blyth,Alexander Wynter
13885,Mackall,Lawton
13886,Mau,August
13887,Stoughton,John
13888,Chatto,William Andrew
13889,Jackson,John
13890,Bohn,Henry G.
13891,Keble,John
13892,Moojen,João
13893,Wolff,Jetta S.
13894,Houdini,Harry
13895,Lala,Ramon Reyes
13896,Lindlahr,Henry
13897,Michie,Alexander
13898,Juta,Réné
13899,Weijola,Yrjö
13900,Coward,T. A.
13901,Roche,Arthur Somers
13902,Paris,Paulin
13903,Winnecke,Friedrich August Theodor
13904,Hooft,P.C. (Pieter Corneliszoon)
13905,Terry,Milton Spenser
13906,Rath,E. J.
13907,Blond,Mrs. Aubrey le
13908,Ryan,John Augustine
13909,Hubbard,Alice
13910,Martin,Annie
13911,Riddle,Betsey
13912,Stolzenberg,Freifrau von Hutten zum
13913,Kalocsay,Kálmán
13914,Huntley,Florence
13915,Clay,John Wood
13916,Waller,John
13917,Gookin,Frederick
13918,Thiry,Antoon Frans
13919,Marchant,Ella
13920,Jones,Alice Ilgenfritz
13921,Wait,Frona Eunice
13922,Hibbert,Thomas
13923,Buist,Robert
13924,Shoberl,Frederick
13925,Johnston,Alfred St.
13926,Ray,T. B. (T. Bronson)
13927,Curon,L. O.
13928,Moon,John W.
13929,Gouirand,André
13930,Beaume,Georges
13931,Doe,others
13932,Botta,Carlo
13933,Cortes,Fausta
13934,Coste,Albert
13935,Harris,Thomas Mealey
13936,Hulzen,Gertrudis Hendricus Ignaaz van
13937,White,Michael
13938,Haddock,Frank C. (Frank Channing)
13939,Bowman,Isaiah
13940,Linscott,Mrs. Herbert B.
13941,Ebers,George Moritz
13942,LeCron,Helen Cowles
13943,Weaver,Louise Bennett
13944,Praeger,Ferdinand Christian Wilhelm
13945,Weale,W. H. James (William Henry James)
13946,Club,Grolier
13947,Raspe,Rudolph Erich
13948,Pena,Carlos Maria de
13949,Roustan,Honore
13950,Durant,Will
13951,Pigafetta,Antonio
13952,Morgenthaler,Hans
13953,Kelsey,Charles E.
13954,Laymon,Hermon Basil
13955,Baughan,Rosa
13956,Dana,Charles A.
13957,Kouns,Nathan Chapman
13958,Mérouvel,Charles
13959,Hess,Walter Léon
13960,Centennius,Ralph
13961,Faddegon,Pieter
13962,Kloppenburg,Jakob
13963,Blake,Sir Henry Arthur
13964,Matz,B. W. (Bertram Waldrom)
13965,Wylie,Philip
13966,Ashby-Sterry,Joseph
13967,Robert-Houdin,Jean Henri
13968,Dye,Eva Emery
13969,Doe,Plotinos (Plotinus)
13970,Delaborde,Henri
13971,Dachauer,Sebastian
13972,Mead,Theodore Hoe
13973,Hartmann,George
13974,Whittles,Thomas D.
13975,Davenport,Emma
13976,Holtzapffel,John J. (John Jacob)
13977,Rensselaer,Mrs. John King Van
13978,White,James
13979,Telford,Emma Paddock
13980,Wyatt-Edgell,E. V.
13981,Ashe,Waller
13982,Stow,John
13983,Gibbs,A. Hamilton
13984,Child,Frank Samuel
13985,Delta,Penelope S.
13986,Iliowizi,Henry
13987,McKnight,George H.
13988,Holdich,Thomas
13989,Salzmann,Louis F. (Francis)
13990,Barrett,Samuel Alfred
13991,Society,Mississippi Historical
13992,Estabrooke,Edward M.
13993,Hemmeon,Joseph Clarence
13994,Bentham,Jeremy
13995,Fleagle,Fred K.
13996,Maugras,Gaston
13997,Schoenhofer,Savina O.
13998,Boykin,Anne
13999,Watkins,Walter K.
14000,Turner,Percy Moore
14001,Armitt,Mary L.
14002,Weyl,Hermann
14003,AlHydar,Majid
14004,Xiao,Tong
14005,Yao,Yuanzhi
14006,Chao,Yuezhi
14007,Frankland,Mrs. Percy
14008,Fox,George
14009,Hofmeyr,Nico J.
14010,Roarke,Jesse
14011,Ross,J. Elliot
14012,Herrick,Christine Terhune
14013,Anderson,Karen
14014,Beard,Gaffer Black
14015,Varre,William la
14016,Graetz,Heinrich
14017,Knight,Francis A.
14018,Valentine,Milton
14019,Goddard,Henry Herbert
14020,Barrett,Eaton Stannard
14021,Barton,George A.
14022,Campbell,C. A.
14023,White,Herbert Thirkel
14024,Kiesewetter,Karl
14025,Louise,Princess of Belgium
14026,Boylan,Thomas
14027,Curtis,John Charles
14028,Lennox,William Pitt
14029,Cleyre,Voltairine de
14030,Doe,Sigurd
14031,Merrick,W. Percy
14032,Brown,Thomas A.
14033,Coleridge,Christabel R. (Christabel Rose)
14034,Stobart,Mabel Annie Boulton
14035,Tilden,J. H. (John Henry)
14036,Wright,Thomas
14037,Peard,Frances Mary
14038,La Farge,John
14039,Parsons,Frances Theodora
14040,Venturi,Adolfo
14041,Lombroso,Cesare
14042,Martini,Ferdinando
14043,Vogüé,E. Melchior de
14044,Chiarini,Giuseppe
14045,Fiorini,Vittorio
14046,Coker,R. E.
14047,Mosso,Angelo
14048,Masi,Ernesto
14049,Panzacchi,Enrico
14050,Pompilj,Guido
14051,Vogt,Harry V.
14052,Clontz,J. (Jerry)
14053,Bungartz,Jean
14054,Gebhart,Émile
14055,Wyman,L. P.
14056,Daniel,Edward Morton
14057,Inhabitant,An Old
14058,Wimberly,C. F.
14059,Dickinson,Edward
14060,Escomez,J. Munoz
14061,Dioscorides,Dr.
14062,Cummings,William Hayman
14063,Hoenshel,Elmer U. (Elmer Ulysses)
14064,Young,Jennie J.
14065,Forbes,Robert
14066,Morrey,Charles Bradfield
14067,Rees,Byron J. (Byron Johnson)
14068,Funck-Brentano,Frantz
14069,Ridgway,John L.
14070,Sutton,Jeff
14071,Jaatinen,Otto Engelbrekt
14072,Emmons,Samuel B. (Samuel Bulfinch)
14073,McMurry,Lida B. (Lida Brown)
14074,Servi,Flaminio
14075,MacDonald,Elizabeth Roberts
14076,Maitland,Frederic William
14077,Elmendorf,Dwight
14078,Sherer,Moyle
14079,Walker,Rowland
14080,Foster,James H.
14081,Waley,Arthur
14082,Rosenkrantz,Palle
14336,Hammond,William A.
14337,Corbett,Edward
14338,Østergaard,Vilhelm
14339,Tarbell,F. B. (Frank Bigelow)
14340,Sévigné,Madame de
14851,Booth,Maud Ballington
14852,Hopkins,Albert A.
14853,Wyeth,John B. (John Bound)
14854,Townsend,John Kirk
14855,Négyesy,László
14856,Gvadányi,József
14857,Fazekas,Mihály
14858,Beals,Christine
14859,Larwood,Jacob
14860,Hopkins,Cyril G. (Cyril George)
14861,Jáuregui,Antonio Batres
14862,Bastin,S. Leonard
14863,Erter,Isaac
14864,Querido,Israel
14865,Porter,Henry
14866,Roberts,George Edwin
14867,Tchaikovsky,Modeste
14868,Duncan,Julia K.
14869,Lewandowski,Maurice
14870,Martinez,Albert B.
14871,Smith,Jessie Willcox
14872,Kellogg,Frederic B.
14873,Hodges,Elizabeth
14874,Williams,Alfred M.
14875,Bramble,Charles A.
14876,Hallam Tennyson,Baron
14877,Peel,Robert
14878,Minchin,H. C.
14879,Douglas,Alfred Bruce
14880,Lessona,Michele
14881,Cupples,George
14882,Goodkind,Ben
14883,Morley,Thomas
14884,Cooper,A. Heaton (Alfred Heaton)
14885,Hawker,Robert S.
14886,Miller,Samuel
14887,Breckinridge,John
14888,Peele,John
14889,Westrup,Margaret
14890,Lindman,Voldemar
14891,Woodhull,John F.
14892,Middleton,J. Henry
14893,Whitwell,Mrs. E. R.
14894,Paul,Alexander
14895,Maxim,Hiram S.
14896,Caron,Pierre
14897,Kingston,Charles
14898,Dunton,James G
14899,Lehne,Fr.
14900,Boynton,Percy H.
14901,Waite,Major Fred
14902,Stirling,Willam
14903,Haworth,M. E.
14904,Lane,Charles Henry
14905,White,A. R.
14906,Read,T. Buchanan
14907,Adderup,Andrew
14908,Wood,Kate Tannatt
14909,Gibson,(AKA Ironbark) G. H.
14910,Colenbrander,H. T. (Herman Theodoor)
14911,Junghuhn,Franz Wilhelm
14912,Paris,John Ayrton
14913,Grogan,Ewart S.
14914,Sharp,Arthur H.
14915,Eric,Allan
14916,Smith,Harriet Lummis
14917,Günther,Johann Christian
14918,Dow,Arthur Wesley
14919,Porchat,Jacques
14920,Brown,Edwin A.
14921,Francillon,R. E.
14922,Rohmer,Theodor
14923,Peabody,Frederick William
14924,Fishburne,William Brett
14925,Bonnet,Jules
14926,Renard,George
14927,Smith,J. Campbell
14928,Lavoix,Henri
14929,Berry,Flora E.
14930,Partridge,S. W.
14931,Mosby,John Singleton
14932,Gehrts,Meg
14933,Potamian,Brother
14934,Johnston,Sir Harry
14935,Spindler,Karl
14936,Howard,Police Captain
14937,Napoleon III,Emperor of the French
14938,Wegener,Alfred
14939,Villari,Pasquale
14940,Boisgelin,Louis de
14941,Macchiavelli,Niccolo
14942,Puy,William Atherton Du
14943,Connors,Chuck
14944,Wallace,William Ross
14945,Schippers,Willem
14946,Wengeroff,Pauline
14947,Baker,Emilie K. (Emilie Kip)
14948,Raymond,P. T.
14949,Craine,E. J. (Edith Janice)
14950,Rennie,James
14951,Parlette,Ralph Albert
14952,Maxfield,Albert
14953,Brady,Robert
14954,Nisbet,James Hume
14955,Finlayson,George
14956,Cárdenas y Echarte,Raúl de
14957,Sinks,Perry Wayland
14958,Adams,Katharine
14959,Laclos,Pierre Choderlos de
14960,Watkins,Lucian B.
14961,Gray,Iron
14962,Harkins,E. F. (Edward Francis)
14963,Butler,Robert
14964,Drews,Arthur
14965,Prindle,Edwin J.
14966,Finze,Kate John
14967,Schmidt,Max
14968,Chateaubriand,René
14969,Smith,Mrs. F. B.
14970,Titmarsh,M. A.
14971,Hiatt,Charles
14972,Davis,Katherine Wallace
14973,Lathrop,David
14974,Seiffert,Marjorie Allen
14975,Darroch,G. R. S.
14976,Alexander,James W.
14977,Guglielmotti,Alberto
14978,Dodd,Ira Seymour
14979,Heine,Wilhelm
14980,Stannus,Graydon
14981,Norton,Allen
14982,Peterson,Hannah Mary
14983,Tavaststjerna,Karl A.
14984,Brunner,Josef
14985,Gage,Matilda Joslyn
14986,Burrows,C. W.
14987,Greenwood,James
14988,Garnier,Jules
14989,Moore,Nelle E.
14990,Montagu,Edward Wortley
14991,Randall,F. J. (Frederick John)
14992,Ely,Helena Rutherfurd
14993,French,Samuel Gibbs
14994,Bertrand,Huguette
14995,Martinek,Frank V.
14996,Peregriny,Elek
14997,Smith,Lucy
14998,Rickard,Mrs Victor
14999,Sweeney,Alexander
15000,Powelson,Benjamin F.
15001,Northup,Solomon
15002,Leclerc,Georges Louis
15003,Davies,W. H. (William Henry)
15004,Knott,Laura Anna
15005,Tree,Iris
15006,Ruh,A. K.
15007,Dacus,J. A.
15008,Herrington,W. S.
15009,Kempner,Friederike
15010,Felix,Graf von
15011,Mörike,Eduard
15012,Croissainte,Pichatty de
15013,McKnight,Hiram Peck
15014,Crane,J. T.
15015,Guthrie,Ellen Jane
15016,Kildare,Owen
15017,Pool,Maria Louise
15018,Cowan,James
15019,Browne,Robert T.
15020,Fayette,Marie-Madeleine de la
15021,Davis,Henry George
15022,Finley,John H. (John Huston)
15023,Taylor,Robert Bruce
15024,Spon,Ernest
15025,Barber,James
15026,C. F.,Mrs.
15027,Hissey,James John
15028,Świętochowski,Aleksander
15029,Mathews,Albert
15030,Carpenter,Alfred Francis Blakeney
15031,Atkinson,James Jasper
15032,Quirk,Leslie W.
15033,Noël Hume,Ivor
15034,Cole,Thomas R.
15035,Collie,Norman
15036,Burch,Fredrick S.
15037,Brissenden,Paul Frederick
15038,Chevalier,Michael
15039,Barbé,Louis A.
15040,Bacon,George Washington
15041,I,King James
15042,Norway,George
15043,Polkinghorne,Mabel Irene Rutherford
15044,Polkinghorne,Ruby Kathleen
15045,Cruikshank,Robert
15046,Paoli,Xavier
15047,Dacre,Charlotte
15048,Eiserhardt,Ewald
15049,Learned,Marion D.
15050,Rogers,Mary Cochrane
15051,Rodes,David Stuart
15052,Langbaine,Gerard
15053,Gravengaard,N. P.
15054,Adams,William Alexander
15055,Sawyer,Edith A. (Edith Augusta)
15056,Droste-Hülshoff,Annette von
15057,Marquis,Don
15058,Webb,Marion St. John
15059,Carré,Michel
15060,Barbier,Jules
15061,Guidetti,Corrado
15062,Goddard,Edward Hungerford
15063,Dartnell,George Edward
15064,Root,Esther Sayles
15065,Crocker,Marjorie
15066,Zimm,Louise Hasbrouck
15067,Farley,Frank Edgar
15068,Kittredge,George Lyman
15069,Payne,William Morton
15070,Newman,Charles Robert
15071,Denis,Prof. Hector
15072,Solvay,Ernest
15073,Verwey,Albert
15074,Austrian,Delia
15075,Coit,Adelin Balch
15076,Teresa,Ysabel de
15077,Shedd,E. Cutler (Ephraim Cutler)
15078,Spencer,Orson
15079,King,Edmund Fillingham
15080,Flint,Robert
15081,Mercer,H. C.
15082,Bryan,George
15083,Allen,E. P. S.
15084,Cornelius,Mrs. (Mary Hooker)
15085,Williams,P. B.
15086,Roberts,S. C. (Sydney Castle)
15087,Mücke,Hellmuth von
15088,Benson,James W.
15089,Clinch,George
15090,Kirwan,Thomas
15091,Personnel,U.S. Bureau of Naval
15092,Silloway,Thomas W.
15093,Powers,Lee L.
15094,Jeans,T. T. (Thomas Tendron)
15095,Charles Haukes Todd,Sir
15096,Candolle,Alphonse de
15097,Brasher,Rex I.
15098,Harvey,Harry F.
15099,König,Paul
15100,Cobbold,T. Spencer
16376,Phillips,John
16377,Flesche,Francis la
16378,Breton,Captain Willy
16379,Jaloux,Edmond
14341,Doe,Gottfried
14342,Cowan,John Pryor
14343,Partington,S. W.
14344,Cuniberti,Julia Lovejoy
14345,Bierbaum,Otto Julius
14346,Hullah,Annette
14347,Franze,Paul C.
14348,Gardner,Alexander
14349,Brady,Mathew B.
14350,Jéquier,Gustave
14351,Carpentier,N.-J.
14352,Sillem,Charles
14353,Tuckerman,Henry T.
14354,Rule,Philip M.
14355,Panizza,Oskar
14356,Bartlett,Alden Eugene
14357,Keese,William L.
14358,Persons,Helen M.
14359,Babcock,Kendric Charles
14360,Jackson,Thomas Wright
14361,Beard,Sydney H.
14362,Aubrey,Frank
14363,MacGillivray,E. J.
14364,Arnold,Augusta Foote
14365,Carpenter,J. Estlin
14366,Mitjana,Rafael
14367,Holmes,Lewis
14368,Marr,J. E.
14369,Wood,J. Maxwell
14370,Samuels,Arthur Purefoy Irwin
14371,Samuels,Dorothy Gage
14372,Dow,George Francis
14373,Niven,Frederick
14374,Stopes,Marie Carmichael
14375,Knight,Landon
14376,Dale,Alan
14377,Devon,James
14378,Forbes,Henry O.
14379,Haynes,Williams
14380,Gaskell,Walter Holbrook
14381,Kennedy,The President's Commission on the Assassination of President
14382,Pitt-Rivers,Augustus Henry Lane-Fox
14383,Field,Nathaniel
14384,Leach,Orville Livingston
14385,Doe,Francis Hauksbee (the Younger)
14386,Round,J.H.
14387,Doe,Wutzu
14388,Munsell,Joel
14389,Ennis,Luna May
14390,Guimbaud,Louis
14391,Drouet,Juliette
14392,Lavater,Johann Caspar
14393,Spurr,Josiah Edward
14394,Turberville,T. C.
14395,Godenhjelm,B. F.
14396,Brereton,William H.
14397,Heckethorn,Charles William
14398,Lesseps,Bartholemy  de
14399,Naquet,A.
14400,Lowell,Edward Jackson
14401,Brandenburg,Henry Voorce
14402,Bailhache,Clement
14403,Fairfax,Virginia
14404,Ripley,Helen A.
14405,Randolph,Helen
14406,Fairfax,Nell Virginia
14407,Finn,Frank
14408,Shoemaker,Michael Myers
14409,Maria,Alamanno de
14410,Montoya,Gabriel
14411,Cushman,Robert
14412,Dowling,Levi H.
14413,Gregory,Owen
14414,Roberts,Edmund
14415,Sieveking,I. Giberne (Isabel Giberne)
14416,Young,Samuel Hall
14417,Allen,Jay Winthrop
14418,Tridon,André
14419,Allan,Francis
14420,Harting,Pieter
14421,Bilguer,Johann Ulrich
14422,Co,Greenwood &
14423,Omura,Jintaro
14424,Hudson,G. V. (George Vernon)
14425,Alderman,Lewis Raymond
14426,Soini,Lauri
14427,López,Vicente Fidel
14428,Lacasa,Pedro
14429,Gorriti,Manuela
14430,Planes,Vicente López y
14431,Gutiérrez,Juan María
14432,Sastre,Marcos
14433,Goyena,Pedro
14434,Drago,SLuis M.
14435,Morrison,Marion
14436,Saurí,Manuel
14437,Macarthur,Margaret
14438,Nelson,W. S.
14439,Sloan,John A.
14440,Doe,Polybius
14441,Mason,Alfred Bishop
14442,Williams,Adene
14443,Stewart,Caroline Taylor
14444,Huldermann,Bernhard
14445,Plœtz,Karl
14446,Kähler,Friedrich
14447,Hoffmann,Max
14448,Lindman,Volmar
14449,Wundt,Wilhelm Max
14450,Belcher,Joseph
14451,Vos,Lucie
14452,Chastellain,Georges
14453,Masten,V. M.
14454,Dix,Beulah Marie
14455,Crosby,Frank
14456,Jefferies,Thomas C.
14457,Molina,Enrique
14458,Putnam,G. R.
14459,Melville,Velma Caldwell
14460,Macauley,Charles Raymond
14461,Baker,Ray Stannard
14462,Upham,Samuel Curtis
14463,Berlyn,Peter
14464,Charles,Jr.
14465,Byron,John
14466,Metchnikoff,Olga
14467,Theilhaber,Felix A. (Felix Aaron)
14468,Murray,Stewart L.
14469,Roberts,David
14470,Gregg,Josiah
